Started Log File:     logs/MMTK 2021-06-02 11-38-13-COM4.txt
Data Source:     COM4

˜S(šr¢¢J0.02	270	0	0	0ÉNEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
null1	0.00	0.00	-10.48	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.38	1	1	1	1	1	
1	0.00	0.00	-10.49	0	1	1	0	0	12.38	1	1	1	1	1	
1	0.00	0.00	-10.49	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.49	0	2	0	0	0	12.30	1	1	1	1	0	
1	0.00	0.00	-10.49	0	2	0	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.49	0	2	0	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.49	0	2	0	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.49	0	2	0	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.50	0	2	0	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.50	0	2	0	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.49	0	2	0	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.49	0	2	0	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.49	0	2	0	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.48	0	2	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.30	1	1	1	0	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.30	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.30	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.30	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.30	1	1	1	1	1	
1	25.00	0.00	-10.49	0	0	0	0	1	12.30	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.30	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.30	1	1	1	1	1	
1	25.00	0.00	-10.47	0	0	0	0	1	12.30	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.30	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.30	1	1	1	1	1	
1	0.00	0.00	-10.47	0	2	0	0	1	12.30	1	1	1	1	0	
1	0.00	0.00	-10.48	0	2	0	0	1	12.29	1	1	1	1	0	
1	0.00	0.00	-10.49	0	2	0	0	1	12.29	1	1	1	1	1	
1	0.00	0.00	-10.48	0	2	0	0	1	12.30	1	1	1	1	1	
1	0.00	0.00	-10.48	0	2	0	0	1	12.29	1	1	1	1	1	
1	0.00	0.00	-10.49	0	2	0	0	1	12.30	1	1	1	1	1	
1	250.00	-0.06	-10.48	-2	3	0	1	1	12.32	0	1	1	1	1	
1	250.00	-0.51	-10.49	-12	3	0	0	1	12.32	0	1	1	1	1	
1	0.00	-0.83	-10.48	-18	2	0	0	1	12.30	3	1	1	1	1	
1	0.00	-0.83	-10.47	-18	2	0	0	1	12.29	1	1	1	1	1	
1	0.00	-0.83	-10.47	-18	2	0	0	1	12.27	1	1	1	1	1	
1	0.00	-0.83	-10.47	-18	2	0	0	1	12.30	1	1	1	1	1	
1	0.00	-0.83	-10.48	-18	2	0	0	1	12.29	1	1	1	1	1	
1	25.00	-0.83	-10.48	-18	0	0	0	0	12.30	1	1	1	0	1	
1	25.00	-0.78	-10.49	-16	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	-0.75	-10.49	-16	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	-0.70	-10.49	-14	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	-0.67	-10.48	-14	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	-0.62	-10.46	-14	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	-0.58	-10.49	-12	0	0	0	0	12.25	1	1	1	1	1	
1	25.00	-0.53	-10.50	-12	0	0	0	0	12.25	1	1	1	1	1	
1	25.00	-0.50	-10.48	-10	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	-0.47	-10.48	-10	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	-0.42	-10.49	-10	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	-0.38	-10.49	-8	0	0	0	0	12.23	1	1	1	1	1	
1	25.00	-0.33	-10.48	-8	0	0	0	0	12.25	1	1	1	1	1	
1	25.00	-0.30	-10.48	-6	0	0	0	0	12.25	1	1	1	1	1	
1	25.00	-0.25	-10.48	-6	0	0	0	0	12.25	1	1	1	1	1	
1	25.00	-0.22	-10.49	-6	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	-0.17	-10.49	-4	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	-0.13	-10.47	-4	0	0	0	0	12.25	1	1	1	1	1	
1	25.00	-0.08	-10.48	-2	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	-0.05	-10.49	-2	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	-0.02	-10.50	-2	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	0.00	-10.50	0	0	0	0	0	12.23	1	1	1	1	1	
1	25.00	0.00	-10.49	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	0	12.23	1	1	1	1	1	
1	25.00	0.00	-10.50	0	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	0.00	-10.49	0	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	0.00	-10.49	0	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	0.00	-10.50	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-10.49	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-10.47	0	0	0	0	0	12.30	1	1	1	1	1	
1	22.06	0.00	-10.47	0	0	0	0	0	12.30	0	1	1	1	1	
1	22.06	0.00	-10.48	0	0	0	0	0	12.30	0	1	1	1	1	
1	22.06	0.00	-10.49	0	0	0	0	0	12.30	0	1	1	1	1	
1	22.06	0.00	-10.48	0	0	0	0	0	12.30	1	1	1	1	1	
1	22.06	0.00	-10.48	0	0	0	0	0	12.30	1	1	1	1	1	
1	22.06	0.00	-10.48	0	0	0	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.49	0	2	0	0	0	12.30	1	1	1	1	2	
1	0.00	0.00	-10.47	0	2	0	0	0	12.30	1	1	1	1	0	
1	0.00	0.00	-10.48	0	2	0	0	0	12.30	1	1	1	1	0	
1	0.00	0.00	-10.49	0	2	0	0	0	12.30	1	1	1	1	1	
1	250.00	-0.06	-10.50	-2	3	0	1	1	12.34	0	1	1	1	1	
1	250.00	-0.44	-10.50	-12	3	0	0	1	12.32	0	1	1	1	1	
1	250.00	-0.77	-10.49	-18	3	0	0	1	12.32	0	1	1	1	1	
1	250.00	-1.27	-10.49	-28	3	0	0	1	12.32	0	1	1	1	1	
1	250.00	-1.60	-10.49	-36	3	0	0	1	12.32	0	1	1	1	1	
1	0.00	-1.61	-10.49	-36	2	0	0	1	12.30	1	1	1	1	1	
1	0.00	-1.61	-10.49	-36	2	0	0	1	12.29	1	1	1	1	1	
 ========= TARE ==========
nullNEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
0	0.00	0.00	-10.49	0	2	0	0	1	12.30	1	1	2	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.02	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.30	1	1	1	1	1	
