Started Log File:     logs/MMTK 2021-06-04 11-05-58-COM4.txt
Data Source:     COM4

0	10.00	0.00	-0.NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
null1	0.00	0.00	-10.04	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.03	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.05	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.06	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.04	0	2	0	0	0	12.30	1	1	1	1	0	
1	0.00	0.00	-10.03	0	2	0	0	0	12.30	1	1	1	1	1	
1	250.00	-0.00	-10.03	0	3	0	0	1	12.34	0	1	1	1	1	
1	250.00	-0.21	-10.04	-4	3	0	0	1	12.32	0	1	1	1	1	
1	0.00	-0.51	-10.04	-10	2	0	0	1	12.32	3	1	1	1	1	
1	0.00	-0.51	-10.03	-10	2	0	0	1	12.30	1	1	1	1	1	
1	0.00	-0.51	-10.03	-10	2	0	0	1	12.29	1	1	1	1	1	
1	0.00	-0.51	-10.04	-10	2	0	0	1	12.30	1	1	1	1	1	
 ========= TARE ==========
NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	0	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.03	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.03	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.02	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.02	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.03	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.03	0	0	0	0	0	12.29	1	1	1	1	1	
1	249.67	0.19	-0.02	4	0	0	0	0	12.29	1	1	1	1	1	
1	297.15	0.57	-0.02	12	0	0	0	0	12.29	1	1	1	1	1	
1	380.32	1.13	-0.03	24	0	0	0	0	12.29	1	1	1	1	1	
1	405.84	1.57	-0.02	32	0	0	0	0	12.29	1	1	1	1	1	
1	475.89	2.45	-0.01	50	0	0	0	0	12.29	1	1	1	1	1	
1	509.51	3.09	-0.03	63	0	0	0	0	12.27	1	1	1	1	1	
1	551.47	4.15	-0.02	84	0	0	0	0	12.29	1	1	1	1	1	
1	571.65	4.89	-0.01	99	0	0	0	0	12.27	1	1	1	1	1	
1	587.77	5.66	-0.01	114	0	0	0	0	12.29	1	1	1	1	1	
1	616.78	6.86	-0.02	138	0	0	0	0	12.29	1	1	1	1	1	
1	622.92	7.68	-0.02	154	0	0	0	0	12.29	1	1	1	1	1	
1	629.19	8.93	-0.00	180	0	0	0	0	12.29	1	1	1	1	1	
1	629.19	9.76	-0.00	196	0	0	0	0	12.29	1	1	1	1	1	
1	625.00	11.02	-0.00	222	0	0	0	0	12.30	1	1	1	1	1	
1	616.78	11.84	-0.00	238	0	0	0	0	12.29	1	1	1	1	1	
1	595.24	13.04	0.01	262	0	0	0	0	12.27	1	1	1	1	1	
1	575.15	13.82	-0.01	278	0	0	0	0	12.29	1	1	1	1	1	
1	540.35	14.93	-0.01	300	0	0	0	0	12.27	1	1	1	1	1	
1	509.51	15.62	-0.00	314	0	0	0	0	12.29	1	1	1	1	1	
1	483.25	16.29	-0.01	326	0	0	0	0	12.29	1	1	1	1	1	
1	421.35	17.18	-0.02	344	0	0	0	0	12.29	1	1	1	1	1	
1	380.32	17.71	-0.02	356	0	0	0	0	12.29	1	1	1	1	1	
1	315.66	18.41	-0.01	370	0	0	0	0	12.29	1	1	1	1	1	
1	267.09	18.79	-0.01	376	0	0	0	0	12.30	1	1	1	1	1	
1	196.13	19.26	-0.01	386	0	0	0	0	12.30	1	1	1	1	1	
1	142.91	19.48	-0.01	390	0	0	0	0	12.30	1	1	1	1	1	
1	66.99	19.69	-0.00	394	0	0	0	0	12.30	1	1	1	1	1	
1	400.64	19.74	-0.00	396	0	0	0	0	12.30	1	1	1	1	1	
