Started Log File:     logs/MMTK 2021-06-01 12-32-59-COM5.txt
Data Source:     COM5

NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
null1	0.00	0.00	-10.46	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.43	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.43	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.46	0	2	0	0	0	12.29	1	1	1	1	0	
1	0.00	0.00	-10.46	0	2	0	0	0	12.29	1	1	1	1	1	
1	377.26	0.00	-10.46	0	0	0	0	1	12.29	1	1	1	0	1	
1	288.91	0.37	-10.45	8	0	0	0	0	12.27	1	1	1	0	1	
1	305.87	0.97	-10.46	20	0	0	0	0	12.27	1	1	1	1	1	
1	317.80	1.39	-10.47	28	0	0	0	0	12.27	1	1	1	1	1	
1	330.69	2.03	-10.47	42	0	0	0	0	12.29	1	1	1	1	1	
1	340.29	2.48	-10.46	50	0	0	0	0	12.27	1	1	1	1	1	
1	351.78	3.18	-10.46	64	0	0	0	0	12.29	1	1	1	1	1	
1	358.51	3.65	-10.45	74	0	0	0	0	12.29	1	1	1	1	1	
1	364.08	4.13	-10.43	84	0	0	0	0	12.29	1	1	1	1	1	
1	370.55	4.87	-10.44	98	0	0	0	0	12.29	1	1	1	1	1	
1	374.25	5.36	-10.44	108	0	0	0	0	12.29	1	1	1	1	1	
1	376.51	6.11	-10.45	122	0	0	0	0	12.27	1	1	1	1	1	
1	377.26	6.61	-10.45	132	0	0	0	0	12.27	1	1	1	1	1	
1	376.51	7.36	-10.45	148	0	0	0	0	12.29	1	1	1	1	1	
1	375.00	7.86	-10.44	158	0	0	0	0	12.29	1	1	1	1	1	
1	371.29	8.60	-10.44	172	0	0	0	0	12.25	1	1	1	1	1	
1	366.93	9.09	-10.46	182	0	0	0	0	12.29	1	1	1	1	1	
1	358.51	9.81	-10.46	196	0	0	0	0	12.27	1	1	1	1	1	
1	353.11	10.28	-10.47	206	0	0	0	0	12.27	1	1	1	1	1	
1	345.30	10.74	-10.47	216	0	0	0	0	12.29	1	1	1	1	1	
1	333.63	11.42	-10.47	228	0	0	0	0	12.25	1	1	1	1	1	
1	323.83	11.86	-10.46	238	0	0	0	0	12.29	1	1	1	1	1	
1	308.39	12.48	-10.46	250	0	0	0	0	12.29	1	1	1	1	1	
1	293.89	12.88	-10.45	258	0	0	0	0	12.29	1	1	1	1	1	
1	279.02	13.45	-10.46	270	0	0	0	0	12.29	1	1	1	1	1	
1	265.58	13.81	-10.46	276	0	0	0	0	12.27	1	1	1	1	1	
1	240.08	14.32	-10.45	286	0	0	0	0	12.27	1	1	1	1	1	
1	224.28	14.63	-10.46	292	0	0	0	0	12.29	1	1	1	1	1	
1	199.89	15.06	-10.47	302	0	0	0	0	12.27	1	1	1	1	1	
1	189.59	15.32	-10.46	306	0	0	0	0	12.29	1	1	1	1	1	
1	172.65	15.55	-10.45	312	0	0	0	0	12.29	1	1	1	1	1	
1	149.40	15.87	-10.44	318	0	0	0	0	12.29	1	1	1	1	1	
1	129.31	16.05	-10.44	322	0	0	0	0	12.27	1	1	1	1	1	
1	103.14	16.28	-10.45	326	0	0	0	0	12.29	1	1	1	1	1	
1	84.12	16.39	-10.46	328	0	0	0	0	12.29	1	1	1	1	1	
1	58.98	16.53	-10.46	330	0	0	0	0	12.29	1	1	1	1	1	
1	36.89	16.58	-10.45	332	0	0	0	0	12.29	1	1	1	1	1	
1	10.00	16.62	-10.45	332	0	0	0	0	12.27	1	1	1	1	1	
1	10.00	16.64	-10.45	334	0	0	0	0	12.29	1	1	1	1	1	
1	34.07	16.67	-10.45	334	0	0	0	0	12.27	1	1	1	1	1	
1	49.60	16.73	-10.45	334	0	0	0	0	12.27	1	1	1	1	1	
1	69.50	16.81	-10.47	336	0	0	0	0	12.27	1	1	1	1	1	
1	99.73	16.93	-10.45	338	0	0	0	0	12.23	1	1	1	1	1	
1	115.88	17.08	-10.44	342	0	0	0	0	12.25	1	1	1	1	1	
1	144.56	17.34	-10.45	348	0	0	0	0	12.25	1	1	1	1	1	
1	159.30	17.54	-10.45	352	0	0	0	0	12.27	1	1	1	1	1	
1	187.13	17.89	-10.45	358	0	0	0	0	12.25	1	1	1	1	1	
1	200.96	18.15	-10.48	364	0	0	0	0	12.23	1	1	1	1	1	
1	226.72	18.10	-10.48	362	0	0	0	1	12.23	1	1	1	1	1	
1	242.25	17.80	-10.46	356	0	0	0	1	12.27	1	1	1	1	1	
1	262.97	17.30	-10.45	346	0	0	0	1	12.27	1	1	1	1	1	
1	275.74	16.95	-10.45	340	0	0	0	1	12.25	1	1	1	1	1	
1	291.60	16.62	-10.46	332	0	0	0	1	12.19	1	1	1	1	1	
1	305.87	16.02	-10.47	320	0	0	0	1	12.27	1	1	1	1	1	
1	317.26	15.61	-10.45	312	0	0	0	1	12.27	1	1	1	1	1	
