Started Log File:     logs/MMTK 2021-06-01 11-11-07-COM5.txt
Data Source:     COM5

NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
null1	0.00	0.00	-10.46	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.25	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.25	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.43	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	2	0	0	0	12.13	1	1	1	1	0	
1	0.00	0.00	-10.46	0	2	0	0	0	12.15	1	1	1	1	1	
1	0.00	0.00	-10.46	0	2	0	0	0	12.09	1	1	1	1	1	
1	0.00	0.00	-10.46	0	2	0	0	0	12.11	1	1	1	1	1	
1	0.00	0.00	-10.46	0	2	0	0	0	12.15	1	1	1	1	1	
1	0.00	0.00	-10.45	0	2	0	0	0	12.15	1	1	1	1	1	
1	0.00	0.00	-10.45	0	2	0	0	0	12.01	1	1	1	1	1	
1	0.00	0.00	-10.46	0	2	0	0	0	12.13	1	1	1	1	1	
1	0.00	0.00	-10.46	0	2	0	0	0	12.15	1	1	1	1	1	
1	0.00	0.00	-10.47	0	2	0	0	0	12.15	1	1	1	1	1	
1	240.08	0.00	-10.46	0	0	0	0	0	12.11	1	1	1	0	1	
1	240.08	0.31	-10.46	6	0	0	0	0	12.19	1	1	1	1	1	
1	240.08	0.79	-10.47	16	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	1.11	-10.48	22	0	0	0	0	12.17	1	1	1	1	1	
1	240.08	1.43	-10.47	28	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	1.91	-10.46	38	0	0	0	0	12.19	1	1	1	1	1	
1	240.08	2.23	-10.44	44	0	0	0	0	12.17	1	1	1	1	1	
1	240.08	2.71	-10.44	54	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	3.03	-10.46	60	0	0	0	0	12.19	1	1	1	1	1	
1	240.08	3.51	-10.45	70	0	0	0	0	12.17	1	1	1	1	1	
1	240.08	3.83	-10.44	76	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	4.31	-10.46	86	0	0	0	0	12.17	1	1	1	1	1	
1	240.08	4.63	-10.46	92	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	5.11	-10.44	102	0	0	0	0	12.19	1	1	1	1	1	
1	240.08	5.43	-10.45	108	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	5.74	-10.45	114	0	0	0	0	12.19	1	1	1	1	1	
1	240.08	6.23	-10.46	124	0	0	0	0	12.19	1	1	1	1	1	
1	240.08	6.55	-10.45	130	0	0	0	0	12.19	1	1	1	1	1	
1	240.08	7.02	-10.46	140	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	7.34	-10.46	146	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	7.82	-10.46	156	0	0	0	0	12.19	1	1	1	1	1	
1	240.08	8.14	-10.46	162	0	0	0	0	12.17	1	1	1	1	1	
1	240.08	8.63	-10.45	172	0	0	0	0	12.17	1	1	1	1	1	
1	240.08	8.94	-10.44	178	0	0	0	0	12.19	1	1	1	1	1	
1	240.08	9.42	-10.44	188	0	0	0	0	12.17	1	1	1	1	1	
1	240.08	9.74	-10.47	194	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	10.06	-10.46	202	0	0	0	0	12.19	1	1	1	1	1	
1	240.08	10.54	-10.45	210	0	0	0	0	12.17	1	1	1	1	1	
1	240.08	10.86	-10.44	218	0	0	0	0	12.19	1	1	1	1	1	
1	240.08	11.34	-10.45	226	0	0	0	0	12.17	1	1	1	1	1	
1	240.08	11.66	-10.47	234	0	0	0	0	12.17	1	1	1	1	1	
1	240.08	12.14	-10.46	242	0	0	0	0	12.17	1	1	1	1	1	
1	240.08	12.46	-10.45	250	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	12.94	-10.46	258	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	13.26	-10.47	265	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	13.74	-10.48	274	0	0	0	0	12.17	1	1	1	1	1	
1	240.08	14.06	-10.46	282	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	14.38	-10.46	288	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	14.86	-10.47	298	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	15.18	-10.46	304	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	15.65	-10.47	312	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	15.97	-10.47	320	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	16.46	-10.46	330	0	0	0	0	12.17	1	1	1	1	1	
1	240.08	16.78	-10.48	336	0	0	0	0	12.15	1	1	1	1	1	
1	240.08	17.25	-10.47	344	0	0	0	0	12.15	1	1	1	1	1	
1	240.08	17.57	-10.47	352	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	18.05	-10.47	360	0	0	0	0	12.15	1	1	1	1	1	
1	240.08	18.37	-10.45	368	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	18.69	-10.46	374	0	0	0	0	12.17	1	1	1	1	1	
1	240.08	19.17	-10.45	384	0	0	0	0	12.21	1	1	1	1	1	
1	240.08	18.92	-10.45	378	0	0	0	1	12.13	1	1	1	1	1	
1	240.08	18.51	-10.45	370	0	0	0	1	12.19	1	1	1	1	1	
1	240.08	18.19	-10.44	364	0	0	0	1	12.17	1	1	1	1	1	
1	240.08	17.71	-10.43	354	0	0	0	1	12.21	1	1	1	1	1	
1	240.08	17.39	-10.45	348	0	0	0	1	12.19	1	1	1	1	1	
1	240.08	16.91	-10.46	338	0	0	0	1	12.19	1	1	1	1	1	
1	240.08	16.59	-10.45	332	0	0	0	1	12.17	1	1	1	1	1	
1	240.08	16.11	-10.44	322	0	0	0	1	12.21	1	1	1	1	1	
1	240.08	15.79	-10.44	316	0	0	0	1	12.21	1	1	1	1	1	
1	240.08	15.47	-10.46	310	0	0	0	1	12.17	1	1	1	1	1	
1	240.08	14.99	-10.46	300	0	0	0	1	12.19	1	1	1	1	1	
1	240.08	14.67	-10.45	294	0	0	0	1	12.21	1	1	1	1	1	
1	240.08	14.19	-10.45	284	0	0	0	1	12.21	1	1	1	1	1	
1	240.08	13.87	-10.45	278	0	0	0	1	12.17	1	1	1	1	1	
1	240.08	13.39	-10.45	268	0	0	0	1	12.17	1	1	1	1	1	
1	240.08	13.07	-10.44	262	0	0	0	1	12.17	1	1	1	1	1	
