Started Log File:     logs/MMTK 2021-06-01 11-05-30-COM5.txt
Data Source:     COM5

NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
null1	0.00	0.00	-10.42	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.42	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.43	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.43	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.42	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.42	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.41	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.42	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.43	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.43	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.43	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.43	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.42	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.43	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.43	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.43	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.27	1	1	1	0	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.43	0	1	1	0	0	12.32	1	1	1	0	1	
1	0.00	0.00	-10.43	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.43	0	2	0	0	0	12.07	1	1	1	1	0	
1	0.00	0.00	-10.43	0	2	0	0	0	12.13	1	1	1	1	1	
1	0.00	0.00	-10.44	0	2	0	0	0	12.03	1	1	1	1	1	
1	25.00	0.00	-10.46	-1	0	0	0	1	12.07	1	1	1	0	1	
1	361.97	0.20	-10.46	4	0	0	0	0	12.27	1	1	1	1	1	
1	355.79	0.68	-10.47	14	0	0	0	0	12.27	1	1	1	1	1	
1	347.22	1.39	-10.46	28	0	0	0	0	12.23	1	1	1	1	1	
1	339.67	1.84	-10.43	36	0	0	0	0	12.25	1	1	1	1	1	
1	325.52	2.50	-10.43	50	0	0	0	0	12.25	1	1	1	1	1	
1	313.55	2.93	-10.46	58	0	0	0	0	12.27	1	1	1	1	1	
1	299.52	3.54	-10.46	70	0	0	0	0	12.21	1	1	1	1	1	
1	288.46	3.93	-10.44	78	0	0	0	0	12.21	1	1	1	1	1	
1	273.72	4.30	-10.44	86	0	0	0	0	12.23	1	1	1	1	1	
1	251.68	4.83	-10.44	96	0	0	0	0	12.21	1	1	1	1	1	
1	238.25	5.15	-10.43	102	0	0	0	0	12.21	1	1	1	1	1	
1	214.78	5.60	-10.43	112	0	0	0	0	12.21	1	1	1	1	1	
1	200.96	5.88	-10.43	118	0	0	0	0	12.13	1	1	1	1	1	
1	176.89	6.25	-10.46	124	0	0	0	0	12.19	1	1	1	1	1	
1	151.70	6.47	-10.45	130	0	0	0	0	12.17	1	1	1	1	1	
1	128.42	6.76	-10.43	136	0	0	0	0	12.17	1	1	1	1	1	
1	116.75	6.93	-10.43	138	0	0	0	0	12.05	1	1	1	1	1	
1	100.00	7.09	-10.43	142	0	0	1	0	12.89	1	1	1	1	1	
1	100.00	7.09	-10.44	146	0	0	1	0	12.27	1	1	1	1	1	
1	100.00	7.09	-10.43	148	0	0	1	0	12.27	1	1	1	1	1	
1	100.00	7.09	-10.42	152	0	0	1	0	12.34	1	1	1	1	1	
1	100.00	7.09	-10.42	154	0	0	1	0	12.34	1	1	1	1	1	
1	240.08	7.09	-10.42	160	0	0	1	0	12.27	1	1	1	1	1	
1	240.08	7.09	-10.43	166	0	0	1	0	12.27	1	1	1	1	1	
1	240.08	7.09	-10.44	176	0	0	1	0	12.32	1	1	1	1	1	
1	240.08	7.09	-10.44	182	0	0	1	0	12.32	1	1	1	1	1	
1	240.08	7.09	-10.44	192	0	0	1	0	12.27	1	1	1	1	1	
1	240.08	7.09	-10.44	198	0	0	1	0	12.27	1	1	1	1	1	
1	240.08	7.09	-10.44	208	0	0	1	0	12.29	1	1	1	1	1	
1	240.08	7.09	-10.42	214	0	0	1	0	12.30	1	1	1	1	1	
1	240.08	7.09	-10.43	222	0	0	1	0	12.29	1	1	1	1	1	
1	240.08	7.09	-10.43	230	0	0	1	0	12.34	1	1	1	1	1	
1	240.08	7.09	-10.44	238	0	0	1	0	12.34	1	1	1	1	1	
1	240.08	7.09	-10.43	246	0	0	1	0	12.27	1	1	1	1	1	
1	240.08	7.09	-10.41	254	0	0	1	0	12.29	1	1	1	1	1	
1	240.08	7.09	-10.41	262	0	0	1	0	12.27	1	1	1	1	1	
1	240.08	7.09	-10.43	270	0	0	1	0	12.27	1	1	1	1	1	
1	240.08	7.09	-10.42	278	0	0	1	0	12.32	1	1	1	1	1	
1	240.08	7.09	-10.42	286	0	0	1	0	12.30	1	1	1	1	1	
1	240.08	7.09	-10.43	294	0	0	1	0	12.32	1	1	1	1	1	
1	240.08	7.09	-10.43	302	0	0	1	0	12.34	1	1	1	1	1	
1	240.08	7.09	-10.42	308	0	0	1	0	12.34	1	1	1	1	1	
1	100.00	7.09	-10.41	314	0	0	1	0	12.34	1	1	1	1	1	
1	100.00	7.09	-10.42	316	0	0	1	0	12.34	1	1	1	1	1	
1	100.00	7.09	-10.43	320	0	0	1	0	12.27	1	1	1	1	1	
1	100.00	7.09	-10.42	324	0	0	1	0	12.25	1	1	1	1	1	
1	102.68	7.09	-10.41	328	0	0	1	0	12.32	1	1	1	1	1	
1	121.52	7.09	-10.42	330	0	0	1	0	12.30	1	1	1	1	1	
1	150.60	7.09	-10.42	334	0	0	1	0	12.30	1	1	1	1	1	
1	165.34	7.09	-10.42	338	0	0	1	0	12.30	1	1	1	1	1	
1	193.10	7.09	-10.43	346	0	0	1	0	12.34	1	1	1	1	1	
1	209.50	7.09	-10.44	352	0	0	1	0	12.32	1	1	1	1	1	
1	222.68	7.09	-10.43	356	0	0	1	0	12.34	1	1	1	1	1	
1	247.36	7.09	-10.42	366	0	0	1	0	12.27	1	1	1	1	1	
1	258.98	7.09	-10.44	372	0	0	1	0	12.25	1	1	1	1	1	
1	281.11	7.09	-10.45	384	0	0	1	0	12.27	1	1	1	1	1	
1	292.06	7.09	-10.43	392	0	0	1	0	12.27	1	1	1	1	1	
1	308.90	7.09	-10.42	404	0	0	1	0	12.30	1	1	1	1	1	
1	319.97	7.09	-10.42	412	0	0	1	0	12.30	1	1	1	1	1	
1	333.63	7.09	-10.42	425	0	0	1	0	12.34	1	1	1	1	1	
1	342.15	7.09	-10.41	434	0	0	1	0	12.34	1	1	1	1	1	
1	350.47	7.09	-10.41	444	0	0	1	0	12.29	1	1	1	1	1	
1	359.20	7.09	-10.42	458	0	0	1	0	12.32	1	1	1	1	1	
1	364.79	7.09	-10.44	468	0	0	1	0	12.32	1	1	1	1	1	
1	371.29	7.09	-10.43	482	0	0	1	0	12.30	1	1	1	1	1	
1	374.25	7.09	-10.42	492	0	0	1	0	12.34	1	1	1	1	1	
1	376.51	7.09	-10.42	506	0	0	1	0	12.25	1	1	1	1	1	
1	377.26	7.09	-10.42	516	0	0	1	0	12.29	1	1	1	1	1	
1	376.51	7.09	-10.42	532	0	0	1	0	12.27	1	1	1	1	1	
1	374.25	7.09	-10.42	542	0	0	1	0	12.27	1	1	1	1	1	
1	369.09	7.09	-10.43	556	0	0	1	0	12.27	1	1	1	1	1	
1	366.21	7.09	-10.44	566	0	0	1	0	12.25	1	1	1	1	1	
1	360.58	7.09	-10.43	568	0	0	1	1	12.27	1	1	1	1	1	
1	351.78	7.09	-10.43	554	0	0	1	1	12.27	1	1	1	1	1	
1	344.04	7.09	-10.42	546	0	0	1	1	12.30	1	1	1	1	1	
1	329.53	7.09	-10.41	532	0	0	1	1	12.27	1	1	1	1	1	
1	321.61	7.09	-10.42	524	0	0	1	1	12.27	1	1	1	1	1	
1	303.89	7.09	-10.41	510	0	0	1	1	12.29	1	1	1	1	1	
